5jkFvD4UJrmdoezzT1FRoP,Rasputin,Nightflight to Venus,Boney M.,0.63,0.6,8,-6.3,1,0.04,0.27,0.0,0.12,0.35,120.0,198000,"There lived a certain man in Russia long ago
He was big and strong, in his eyes a flaming glow
Most people looked at him with terror and with fear
But to Moscow chicks he was such a lovely dear
He could preach the bible like a preacher
Full of ecstacy and fire
But he also was the kind of teacher
Women would desire
(x2)

Ra Ra Rasputin
Lover of the Russian queen
There was a cat that really was gone
Ra Ra Rasputin
Russia's greatest love machine
It was a shame how he carried on

He ruled the Russian land and never mind the czar
But the kasachok he danced really wunderbar
In all affairs of state he was the man to please
But he was real great when he had a girl to squeeze
For the queen he was no wheeler dealer
Though she'd heard the things he'd done
She believed he was a holy healer
Who would heal her son

Ra Ra Rasputin
Lover of the Russian queen
There was a cat that really was gone
Ra Ra Rasputin
Russia's greatest love machine
It was a shame how he carried on

(Spoken:)
But when his drinking and lusting and his hunger
for power became known to more and more people,
the demands to do something about this outrageous
man became louder and louder.

""This man's just got to go!"" declared his enemies
But the ladies begged ""Don't you try to do it, please""
No doubt this Rasputin had lots of hidden charms
Though he was a brute they just fell into his arms
Then one night some men of higher standing
Set a trap, they're not to blame
""Come to visit us"" they kept demanding
And he really came

Ra Ra Rasputin
Lover of the Russian queen
They put some poison into his wine
Ra Ra Rasputin
Russia's greatest love machine
He drank it all and said, ""I feel fine""
Ra Ra Rasputin
Lover of the Russian queen
They didn't quit, they wanted his head
Ra Ra Rasputin
Russia's greatest love machine
And so they shot him till he was dead

(Spoken:) Oh, those Russians...There lived a certain man in Russia long ago
He was big and strong, in his eyes a flaming glow
Most people looked at him with terror and with fear
But to Moscow chicks he was such a lovely dear
He could preach the bible like a preacher
Full of ecstacy and fire
But he also was the kind of teacher
Women would desire
(x2)

Ra Ra Rasputin
Lover of the Russian queen
There was a cat that really was gone
Ra Ra Rasputin
Russia's greatest love machine
It was a shame how he carried on

He ruled the Russian land and never mind the czar
But the kasachok he danced really wunderbar
In all affairs of state he was the man to please
But he was real great when he had a girl to squeeze
For the queen he was no wheeler dealer
Though she'd heard the things he'd done
She believed he was a holy healer
Who would heal her son

Ra Ra Rasputin
Lover of the Russian queen
There was a cat that really was gone
Ra Ra Rasputin
Russia's greatest love machine
It was a shame how he carried on

(Spoken:)
But when his drinking and lusting and his hunger
for power became known to more and more people,
the demands to do something about this outrageous
man became louder and louder.

""This man's just got to go!"" declared his enemies
But the ladies begged ""Don't you try to do it, please""
No doubt this Rasputin had lots of hidden charms
Though he was a brute they just fell into his arms
Then one night some men of higher standing
Set a trap, they're not to blame
""Come to visit us"" they kept demanding
And he really came

Ra Ra Rasputin
Lover of the Russian queen
They put some poison into his wine
Ra Ra Rasputin
Russia's greatest love machine
He drank it all and said, ""I feel fine""
Ra Ra Rasputin
Lover of the Russian queen
They didn't quit, they wanted his head
Ra Ra Rasputin
Russia's greatest love machine
And so they shot him till he was dead

(Spoken:) Oh, those Russians..."
4PTG3Z6ehGkBF3eaFCgUVY,Antigravity Theme Song,Agentic Sounds,Deepmind Team,0.63,0.6,8,-6.3,1,0.04,0.27,0.0,0.12,0.35,120.0,198000,flying higher without gravity floating in the sky codingagent antigravitational sound
7abcD123xyz89012345678,Antigravity Test Song,Floating Coding Sessions,"Antigravity Agent, Deepmind",0.63,0.6,8,-6.3,1,0.04,0.27,0.0,0.12,0.35,120.0,198000,here is a unique lyric token antigravityspell2026 for testing song search engine and inverted index merge functionality
5jkFvD4UJrmdoezzT1FRoP,Rasputin,Nightflight to Venus,Boney M.,0.63,0.6,8,-6.3,1,0.04,0.27,0.0,0.12,0.35,120.0,198000,"[Verse 1: Liz Mitchell & Marcia Barrett, Frank Farian]
There lived a certain man in Russia long ago
He was big and strong, in his eyes a flaming glow
Most people look at him with terror and with fear
But to Moscow chicks, he was such a lovely dear
He could preach the Bible like a preacher
Full of ecstasy and fire
But he also was the kind of teacher
Women would desire

[Interlude]
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey

[Verse 2: Liz Mitchell & Marcia Barrett, Frank Farian]
There lived a certain man in Russia long ago
He was big and strong, in his eyes, a flaming glow
Most people look at him with terror and with fear
But to Moscow chicks, he was such a lovely dear
He could preach the Bible like a preacher
Full of ecstasy and fire
But he also was the kind of teacher
Women would desire
See Boney M. Live
Get tickets as low as $85
You might also like
Phir Se
Shashwat Sachdev, Arijit Singh & Irshad Kamil
Arijit Singh - Phir Se (Romanized)
Genius Romanizations
drop dead
Olivia Rodrigo
[Chorus: Liz Mitchell & Marcia Barrett, Frank Farian, Liz Mitchell & Marcia Barrett]
Ra-Ra-Rasputin, lover of the Russian Queen
There was a cat that really was gone
Ra-Ra-Rasputin, Russia's greatest love machine
It was a shame how he carried on

[Verse 3: Liz Mitchell & Marcia Barrett, Frank Farian]
He ruled the Russian land and never mind the Tsar
But the kazachok, he danced really wunderbar
In all affairs of state, he was the man to please
But he was real great when he had a girl to squeeze
For the Queen, he was no wheeler dealer
Though she'd heard the things he'd done
She believed he was a holy healer
Who would heal her son

[Chorus: Liz Mitchell & Marcia Barrett, Frank Farian, Liz Mitchell & Marcia Barrett]
Ra-Ra-Rasputin, lover of the Russian Queen
There was a cat that really was gone
Ra-Ra-Rasputin, Russia's greatest love machine
It was a shame how he carried on

[Bridge: Bill Swisher]
But when his drinking and lusting and his hunger for power became known to more and more people, the demands to do something about this outrageous man became louder and louder

[Interlude]
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey
[Verse 3: Liz Mitchell & Marcia Barrett, Frank Farian]
""This man's just gotta go"", declared his enemies
But the ladies begged, ""Don't you try to do it, please""
No doubt this Rasputin had lots of hidden charms
Though he was a brute, they just fell into his arms
Then one night, some men of higher standing
Set a trap, they're not to blame
""Come to visit us"", they kept demanding
And he really came

[Chorus: Liz Mitchell & Marcia Barrett, Frank Farian, Liz Mitchell & Marcia Barrett]
Ra-Ra-Rasputin, lover of the Russian Queen
They put some poison into his wine
Ra-Ra-Rasputin, Russia's greatest love machine
He drank it all and he said, ""I feel fine""
Ra-Ra-Rasputin, lover of the Russian Queen
They didn't quit, they wanted his head
Ra-Ra-Rasputin, Russia's greatest love machine
And so they shot him 'til he was dead

[Outro: Frank Farian]
Oh, those Russians"
test_song_999,Antigravity Anthem,Deepmind Chronicles,Deepmind AI,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,We are floating in the air without gravity antigravity coding assistant
123,Test Song,Test Album,Tester,0.63,0.6,8,-6.3,1,0.04,0.27,0.0,0.12,0.35,120.0,198000,I love writing tests
1yPsIkp1a6VjM8Ppy1mXj2,Beautiful Day,All That You Can't Leave Behind,U2,0.63,0.6,8,-6.3,1,0.04,0.27,0.0,0.12,0.35,120.0,198000,"The heart is a bloom, shoots up through the stony ground"
5jkFvD4UJrmdoezzT1FRoP,Rasputin,Nightflight to Venus,Boney M.,0.63,0.6,8,-6.3,1,0.04,0.27,0.0,0.12,0.35,120.0,198000,"[Verse 1: Liz Mitchell & Marcia Barrett, Frank Farian]
There lived a certain man in Russia long ago
He was big and strong, in his eyes a flaming glow
Most people look at him with terror and with fear
But to Moscow chicks, he was such a lovely dear
He could preach the Bible like a preacher
Full of ecstasy and fire
But he also was the kind of teacher
Women would desire

[Interlude]
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey

[Verse 2: Liz Mitchell & Marcia Barrett, Frank Farian]
There lived a certain man in Russia long ago
He was big and strong, in his eyes, a flaming glow
Most people look at him with terror and with fear
But to Moscow chicks, he was such a lovely dear
He could preach the Bible like a preacher
Full of ecstasy and fire
But he also was the kind of teacher
Women would desire
See Boney M. Live
Get tickets as low as $85
You might also like
Phir Se
Shashwat Sachdev, Arijit Singh & Irshad Kamil
Arijit Singh - Phir Se (Romanized)
Genius Romanizations
drop dead
Olivia Rodrigo
[Chorus: Liz Mitchell & Marcia Barrett, Frank Farian, Liz Mitchell & Marcia Barrett]
Ra-Ra-Rasputin, lover of the Russian Queen
There was a cat that really was gone
Ra-Ra-Rasputin, Russia's greatest love machine
It was a shame how he carried on

[Verse 3: Liz Mitchell & Marcia Barrett, Frank Farian]
He ruled the Russian land and never mind the Tsar
But the kazachok, he danced really wunderbar
In all affairs of state, he was the man to please
But he was real great when he had a girl to squeeze
For the Queen, he was no wheeler dealer
Though she'd heard the things he'd done
She believed he was a holy healer
Who would heal her son

[Chorus: Liz Mitchell & Marcia Barrett, Frank Farian, Liz Mitchell & Marcia Barrett]
Ra-Ra-Rasputin, lover of the Russian Queen
There was a cat that really was gone
Ra-Ra-Rasputin, Russia's greatest love machine
It was a shame how he carried on

[Bridge: Bill Swisher]
But when his drinking and lusting and his hunger for power became known to more and more people, the demands to do something about this outrageous man became louder and louder

[Interlude]
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey
[Verse 3: Liz Mitchell & Marcia Barrett, Frank Farian]
""This man's just gotta go"", declared his enemies
But the ladies begged, ""Don't you try to do it, please""
No doubt this Rasputin had lots of hidden charms
Though he was a brute, they just fell into his arms
Then one night, some men of higher standing
Set a trap, they're not to blame
""Come to visit us"", they kept demanding
And he really came

[Chorus: Liz Mitchell & Marcia Barrett, Frank Farian, Liz Mitchell & Marcia Barrett]
Ra-Ra-Rasputin, lover of the Russian Queen
They put some poison into his wine
Ra-Ra-Rasputin, Russia's greatest love machine
He drank it all and he said, ""I feel fine""
Ra-Ra-Rasputin, lover of the Russian Queen
They didn't quit, they wanted his head
Ra-Ra-Rasputin, Russia's greatest love machine
And so they shot him 'til he was dead

[Outro: Frank Farian]
Oh, those Russians"
